Sentence_A,Sentence_B,origin,frequency,freq_cat,pair_id,rating_anticonic_causal,rating_iconic_causal,rating_anticonic_temporal,rating_iconic_temporal,human_preferred_connective,human_preferred_connective_desc,human_preferred_connective_unrel,tested_relation,tested_order,relation_human,order_human,condition_human,tested_connective,additional_dimension
John is disappointed.,John lost a bet.,origin,117,3_common,101,9.533333333333331,1.933333333333333,6.866666666666666,2.933333333333333,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",because,none
John is disappointed.,John lost a bet.,origin,41,2_uncommon,101,9.533333333333331,1.933333333333333,6.866666666666666,2.933333333333333,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",so,none
John is disappointed.,John lost a bet.,origin,13,2_uncommon,101,9.533333333333331,1.933333333333333,6.866666666666666,2.933333333333333,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",then,none
John lost a bet.,John is disappointed.,origin,10,2_uncommon,101,1.8,9.466666666666669,5.6,6.6,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",after,none
John lost a bet.,John is disappointed.,origin,23,2_uncommon,101,1.8,9.466666666666669,5.6,6.6,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",because,none
John lost a bet.,John is disappointed.,origin,45,2_uncommon,101,1.8,9.466666666666669,5.6,6.6,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",so,none
John lost a bet.,John is disappointed.,origin,11,2_uncommon,101,1.8,9.466666666666669,5.6,6.6,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",then,none
Albert broke a leg.,Albert fell down the stairs.,origin,660,4_frequent,102,7.8,3.6666666666666665,8.2,2.8666666666666667,after,anticonic_temp,after,causality,A follows B,Temporal,"B,A","Temporal-B,A",after,none
Albert broke a leg.,Albert fell down the stairs.,origin,183,3_common,102,7.8,3.6666666666666665,8.2,2.8666666666666667,after,anticonic_temp,after,causality,A follows B,Temporal,"B,A","Temporal-B,A",because,none
Albert broke a leg.,Albert fell down the stairs.,origin,294,3_common,102,7.8,3.6666666666666665,8.2,2.8666666666666667,after,anticonic_temp,after,causality,A follows B,Temporal,"B,A","Temporal-B,A",so,none
Albert broke a leg.,Albert fell down the stairs.,origin,360,3_common,102,7.8,3.6666666666666665,8.2,2.8666666666666667,after,anticonic_temp,after,causality,A follows B,Temporal,"B,A","Temporal-B,A",then,none
Albert fell down the stairs.,Albert broke a leg.,origin,402,3_common,102,1.6666666666666667,7.933333333333334,3.8,8.0,then,iconic_temp,then,causality,B follows A,Temporal,"A,B","Temporal-A,B",after,none
Albert fell down the stairs.,Albert broke a leg.,origin,170,3_common,102,1.6666666666666667,7.933333333333334,3.8,8.0,then,iconic_temp,then,causality,B follows A,Temporal,"A,B","Temporal-A,B",because,none
Albert fell down the stairs.,Albert broke a leg.,origin,269,3_common,102,1.6666666666666667,7.933333333333334,3.8,8.0,then,iconic_temp,then,causality,B follows A,Temporal,"A,B","Temporal-A,B",so,none
Albert fell down the stairs.,Albert broke a leg.,origin,278,3_common,102,1.6666666666666667,7.933333333333334,3.8,8.0,then,iconic_temp,then,causality,B follows A,Temporal,"A,B","Temporal-A,B",then,none
It is very hot.,The ice cream melts quickly.,origin,36,2_uncommon,103,6.733333333333333,9.533333333333331,2.933333333333333,4.733333333333333,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",after,none
It is very hot.,The ice cream melts quickly.,origin,44,2_uncommon,103,6.733333333333333,9.533333333333331,2.933333333333333,4.733333333333333,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",because,none
It is very hot.,The ice cream melts quickly.,origin,122,3_common,103,6.733333333333333,9.533333333333331,2.933333333333333,4.733333333333333,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",so,none
It is very hot.,The ice cream melts quickly.,origin,190,3_common,103,6.733333333333333,9.533333333333331,2.933333333333333,4.733333333333333,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",then,none
The ice cream melts quickly.,It is very hot.,origin,36,2_uncommon,103,9.533333333333331,4.133333333333334,4.4,3.6,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",after,none
The ice cream melts quickly.,It is very hot.,origin,44,2_uncommon,103,9.533333333333331,4.133333333333334,4.4,3.6,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",because,none
The ice cream melts quickly.,It is very hot.,origin,122,3_common,103,9.533333333333331,4.133333333333334,4.4,3.6,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",so,none
The ice cream melts quickly.,It is very hot.,origin,190,3_common,103,9.533333333333331,4.133333333333334,4.4,3.6,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",then,none
Jonathan was craving for a coffee.,Jonathan went to a coffee shop and ordered a coffee.,big_bench,1,1_rare,104,1.933333333333333,9.8,4.4,8.666666666666666,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",after,none
Jonathan was craving for a coffee.,Jonathan went to a coffee shop and ordered a coffee.,big_bench,1,1_rare,104,1.933333333333333,9.8,4.4,8.666666666666666,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",because,none
Jonathan was craving for a coffee.,Jonathan went to a coffee shop and ordered a coffee.,big_bench,22,2_uncommon,104,1.933333333333333,9.8,4.4,8.666666666666666,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",so,none
Jonathan was craving for a coffee.,Jonathan went to a coffee shop and ordered a coffee.,big_bench,5,2_uncommon,104,1.933333333333333,9.8,4.4,8.666666666666666,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",then,none
Jonathan went to a coffee shop and ordered a coffee.,Jonathan was craving for a coffee.,big_bench,0,1_rare,104,8.866666666666667,3.866666666666666,7.8,1.7333333333333334,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",after,none
Jonathan went to a coffee shop and ordered a coffee.,Jonathan was craving for a coffee.,big_bench,10,2_uncommon,104,8.866666666666667,3.866666666666666,7.8,1.7333333333333334,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",because,none
Jonathan went to a coffee shop and ordered a coffee.,Jonathan was craving for a coffee.,big_bench,0,1_rare,104,8.866666666666667,3.866666666666666,7.8,1.7333333333333334,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",so,none
Jonathan went to a coffee shop and ordered a coffee.,Jonathan was craving for a coffee.,big_bench,1,1_rare,104,8.866666666666667,3.866666666666666,7.8,1.7333333333333334,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",then,none
Sally decided she wanted a haircut.,Sally made an appointment.,big_bench,1012,4_frequent,105,3.733333333333333,9.333333333333334,4.466666666666667,9.066666666666666,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",after,none
Sally decided she wanted a haircut.,Sally made an appointment.,big_bench,1008,4_frequent,105,3.733333333333333,9.333333333333334,4.466666666666667,9.066666666666666,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",because,none
Sally decided she wanted a haircut.,Sally made an appointment.,big_bench,1094,4_frequent,105,3.733333333333333,9.333333333333334,4.466666666666667,9.066666666666666,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",so,none
Sally decided she wanted a haircut.,Sally made an appointment.,big_bench,1077,4_frequent,105,3.733333333333333,9.333333333333334,4.466666666666667,9.066666666666666,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",then,none
Sally made an appointment.,Sally decided she wanted a haircut.,big_bench,1018,4_frequent,105,9.133333333333333,2.466666666666667,7.333333333333333,2.8666666666666667,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",after,none
Sally made an appointment.,Sally decided she wanted a haircut.,big_bench,1015,4_frequent,105,9.133333333333333,2.466666666666667,7.333333333333333,2.8666666666666667,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",because,none
Sally made an appointment.,Sally decided she wanted a haircut.,big_bench,12720,4_frequent,105,9.133333333333333,2.466666666666667,7.333333333333333,2.8666666666666667,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",so,none
Sally made an appointment.,Sally decided she wanted a haircut.,big_bench,1035,4_frequent,105,9.133333333333333,2.466666666666667,7.333333333333333,2.8666666666666667,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",then,none
Larry decided to run every night.,Larry has a weight problem.,big_bench,1016,4_frequent,106,8.933333333333334,1.933333333333333,4.6,2.066666666666667,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",after,none
Larry decided to run every night.,Larry has a weight problem.,big_bench,1041,4_frequent,106,8.933333333333334,1.933333333333333,4.6,2.066666666666667,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",because,none
Larry decided to run every night.,Larry has a weight problem.,big_bench,1053,4_frequent,106,8.933333333333334,1.933333333333333,4.6,2.066666666666667,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",so,none
Larry decided to run every night.,Larry has a weight problem.,big_bench,1056,4_frequent,106,8.933333333333334,1.933333333333333,4.6,2.066666666666667,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",then,none
Larry has a weight problem.,Larry decided to run every night.,big_bench,1020,4_frequent,106,1.6,9.6,4.2,3.1333333333333333,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",after,none
Larry has a weight problem.,Larry decided to run every night.,big_bench,1021,4_frequent,106,1.6,9.6,4.2,3.1333333333333333,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",because,none
Larry has a weight problem.,Larry decided to run every night.,big_bench,1014,4_frequent,106,1.6,9.6,4.2,3.1333333333333333,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",so,none
Larry has a weight problem.,Larry decided to run every night.,big_bench,1041,4_frequent,106,1.6,9.6,4.2,3.1333333333333333,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",then,none
The woman does not have time for chitchat.,The woman has to be at the event in 5 minutes.,big_bench,1083,4_frequent,107,9.266666666666667,2.1333333333333333,3.6,3.333333333333333,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",after,none
The woman does not have time for chitchat.,The woman has to be at the event in 5 minutes.,big_bench,1149,4_frequent,107,9.266666666666667,2.1333333333333333,3.6,3.333333333333333,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",because,none
The woman does not have time for chitchat.,The woman has to be at the event in 5 minutes.,big_bench,1272,4_frequent,107,9.266666666666667,2.1333333333333333,3.6,3.333333333333333,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",so,none
The woman does not have time for chitchat.,The woman has to be at the event in 5 minutes.,big_bench,1053,4_frequent,107,9.266666666666667,2.1333333333333333,3.6,3.333333333333333,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",then,none
The woman has to be at the event in 5 minutes.,The woman does not have time for chitchat.,big_bench,1094,4_frequent,107,3.0,9.333333333333334,2.0,3.733333333333333,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",after,none
The woman has to be at the event in 5 minutes.,The woman does not have time for chitchat.,big_bench,1205,4_frequent,107,3.0,9.333333333333334,2.0,3.733333333333333,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",because,none
The woman has to be at the event in 5 minutes.,The woman does not have time for chitchat.,big_bench,1184,4_frequent,107,3.0,9.333333333333334,2.0,3.733333333333333,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",so,none
The woman has to be at the event in 5 minutes.,The woman does not have time for chitchat.,big_bench,1065,4_frequent,107,3.0,9.333333333333334,2.0,3.733333333333333,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",then,none
Eric eats too much chocolate.,Eric will probably gain weight.,big_bench,54,2_uncommon,108,1.6666666666666667,8.933333333333334,3.733333333333333,4.666666666666667,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",after,none
Eric eats too much chocolate.,Eric will probably gain weight.,big_bench,86,3_common,108,1.6666666666666667,8.933333333333334,3.733333333333333,4.666666666666667,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",because,none
Eric eats too much chocolate.,Eric will probably gain weight.,big_bench,201,3_common,108,1.6666666666666667,8.933333333333334,3.733333333333333,4.666666666666667,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",so,none
Eric eats too much chocolate.,Eric will probably gain weight.,big_bench,91,3_common,108,1.6666666666666667,8.933333333333334,3.733333333333333,4.666666666666667,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",then,none
Eric will probably gain weight.,Eric eats too much chocolate.,big_bench,165,3_common,108,9.2,2.8666666666666667,7.333333333333333,1.8666666666666667,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",after,none
Eric will probably gain weight.,Eric eats too much chocolate.,big_bench,249,3_common,108,9.2,2.8666666666666667,7.333333333333333,1.8666666666666667,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",because,none
Eric will probably gain weight.,Eric eats too much chocolate.,big_bench,104,3_common,108,9.2,2.8666666666666667,7.333333333333333,1.8666666666666667,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",so,none
Eric will probably gain weight.,Eric eats too much chocolate.,big_bench,73,3_common,108,9.2,2.8666666666666667,7.333333333333333,1.8666666666666667,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",then,none
Jimmy is hungry.,Jimmy is preparing dinner.,big_bench,7,2_uncommon,109,4.0,9.133333333333333,3.733333333333333,3.2666666666666666,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",after,none
Jimmy is hungry.,Jimmy is preparing dinner.,big_bench,10,2_uncommon,109,4.0,9.133333333333333,3.733333333333333,3.2666666666666666,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",because,none
Jimmy is hungry.,Jimmy is preparing dinner.,big_bench,30,2_uncommon,109,4.0,9.133333333333333,3.733333333333333,3.2666666666666666,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",so,none
Jimmy is hungry.,Jimmy is preparing dinner.,big_bench,2,1_rare,109,4.0,9.133333333333333,3.733333333333333,3.2666666666666666,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",then,none
Jimmy is preparing dinner.,Jimmy is hungry.,big_bench,1,1_rare,109,9.266666666666667,6.266666666666667,4.4,1.933333333333333,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",after,none
Jimmy is preparing dinner.,Jimmy is hungry.,big_bench,12,2_uncommon,109,9.266666666666667,6.266666666666667,4.4,1.933333333333333,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",because,none
